ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775848091623211,2378140190,19,100,129.40283203125
1775848091651582,2378170174,19,100,129.40283203125
1775848091684320,2378200191,19,100,129.40283203125
1775848091715254,2378230187,19,100,129.40283203125
1775848091740123,2378260190,19,100,129.40283203125
1775848091775813,2378290189,19,100,129.40283203125
1775848091823669,2378320190,19,100,129.40283203125
1775848091848768,2378350189,19,100,129.40283203125
1775848091873513,2378380183,19,100,129.40283203125
1775848091923567,2378410190,19,100,129.40283203125
1775848091958541,2378440159,19,100,129.40283203125
1775848091980403,2378470194,19,100,129.40283203125
1775848092002655,2378500181,19,100,129.40283203125
1775848092031957,2378530190,19,100,129.40283203125
1775848092070138,2378560167,19,100,129.40283203125
1775848092095085,2378590187,19,100,129.40283203125
1775848092118485,2378620190,19,100,129.40283203125
1775848092147232,2378650190,19,100,129.40283203125
1775848092176394,2378680190,19,100,129.40283203125
1775848092222229,2378710190,19,100,129.40283203125
1775848092240189,2378740190,19,100,129.40283203125
1775848092268574,2378770162,19,100,129.40283203125
1775848092293659,2378800190,19,100,129.40283203125
1775848092330119,2378830186,19,100,129.40283203125
1775848092376260,2378860191,19,100,129.40283203125
1775848092403449,2378890167,19,100,129.40283203125
1775848092449014,2378919188,19,100,129.40283203125
1775848092469472,2378949224,19,100,129.40283203125
1775848092493167,2378979187,19,100,129.40283203125
1775848092528736,2379008616,19,100,129.40283203125
1775848092556907,2379039197,19,100,129.40283203125
1775848092583263,2379069190,19,100,129.40283203125
1775848092609570,2379099203,19,100,129.40283203125
1775848092652572,2379129190,19,100,129.40283203125
1775848092690142,2379159190,19,100,129.40283203125
1775848092720197,2379189190,19,100,129.40283203125
1775848092742636,2379219190,19,100,129.40283203125
1775848092772851,2379249190,19,100,129.40283203125
1775848092816782,2379279190,19,100,129.40283203125
1775848092839723,2379309190,19,100,129.40283203125
1775848092861495,2379339190,19,100,129.40283203125
1775848092885994,2379369189,19,100,129.40283203125
1775848092913978,2379399190,19,100,129.40283203125
1775848092942192,2379429174,19,100,129.40283203125
1775848092971122,2379459191,19,100,129.40283203125
1775848092998721,2379489187,19,100,129.40283203125
1775848093020528,2379519190,19,100,129.40283203125
1775848093042822,2379549190,19,100,129.40283203125
1775848093109474,2379579190,19,100,129.40283203125
1775848093149378,2379609190,19,100,129.40283203125
1775848093176751,2379639183,19,100,129.40283203125
1775848093204757,2379669190,19,100,129.40283203125
1775848093227070,2379699159,19,100,129.40283203125
1775848093262974,2379729190,19,100,129.40283203125
1775848093285944,2379759181,19,100,129.40283203125
1775848093316128,2379789190,19,100,129.40283203125
1775848093342508,2379819167,19,100,129.40283203125
1775848093365357,2379849187,19,100,129.40283203125
1775848093402248,2379879190,19,100,129.40283203125
1775848093428391,2379909190,19,100,129.40283203125
1775848093451087,2379939190,19,100,129.40283203125
1775848093479327,2379969226,19,100,129.40283203125
1775848093527465,2379999198,19,100,129.40283203125
1775848093552692,2380029171,19,100,129.40283203125
1775848093576938,2380059200,19,100,129.40283203125
1775848093611480,2380089186,19,100,129.40283203125
1775848093636544,2380119191,19,100,129.40283203125
1775848093685124,2380149167,19,100,129.40283203125
1775848093710703,2380179188,19,100,129.40283203125
1775848093738383,2380209190,19,100,129.40283203125
1775848093759220,2380239179,19,100,129.40283203125
1775848093783098,2380269189,19,100,129.40283203125
1775848093839028,2380299190,19,100,129.40283203125
1775848093859450,2380329219,19,100,129.40283203125
1775848093891454,2380359174,19,100,129.40283203125
1775848093917913,2380389190,19,100,129.40283203125
1775848093940202,2380419190,19,100,129.40283203125
1775848093974705,2380449190,19,100,129.40283203125
1775848093995442,2380479190,19,100,129.40283203125
1775848094025239,2380509190,19,100,129.40283203125
1775848094053198,2380539190,19,100,129.40283203125
1775848094081746,2380569190,19,100,129.40283203125
1775848094121867,2380599190,19,100,129.40283203125
1775848094149233,2380629189,19,100,129.40283203125
1775848094183146,2380659189,19,100,129.40283203125
1775848094213618,2380689174,19,100,129.40283203125
1775848094241259,2380719191,19,100,129.40283203125
1775848094286720,2380749187,19,100,129.40283203125
1775848094308427,2380779190,19,100,129.40283203125
1775848094331599,2380809190,19,100,129.40283203125
1775848094357364,2380839190,19,100,129.40283203125
1775848094386404,2380869190,19,100,129.40283203125
1775848094427986,2380899183,19,100,129.40283203125
1775848094454101,2380929190,19,100,129.40283203125
1775848094477191,2380959195,19,100,129.40283203125
1775848094498496,2380989198,19,100,129.40283203125
1775848094524355,2381018185,19,100,129.40283203125
1775848094562885,2381048200,19,100,129.40283203125
1775848094587344,2381078167,19,100,129.40283203125
1775848094615248,2381108187,19,100,129.40283203125
1775848094642100,2381138190,19,100,129.40283203125
1775848094667590,2381168189,19,100,129.40283203125
1775848094701409,2381198190,19,100,129.40283203125
1775848094727913,2381228189,19,100,129.40283203125
1775848094756789,2381258190,19,100,129.40283203125
1775848094782635,2381288162,19,100,129.40283203125
1775848094824326,2381318190,19,100,129.40283203125
1775848094847694,2381348185,20,100,129.40283203125
1775848094873873,2381378191,19,100,129.40283203125
1775848094900420,2381408167,19,100,129.40283203125
1775848094929734,2381438188,19,100,129.40283203125
1775848094974380,2381468190,19,100,129.40283203125
1775848094998119,2381498179,19,100,129.40283203125
1775848095045016,2381528189,19,100,129.40283203125
1775848095066545,2381558219,19,100,129.40283203125
1775848095107440,2381588190,19,100,129.40283203125
1775848095168928,2381618174,19,100,129.40283203125
1775848095202336,2381648190,19,100,129.40283203125
1775848095224518,2381678190,19,100,129.40283203125
1775848095249440,2381708190,19,100,129.40283203125
1775848095271530,2381738190,19,100,129.40283203125
1775848095313565,2381768190,19,100,129.40283203125
1775848095344493,2381798190,19,100,129.40283203125
1775848095373234,2381828190,19,100,129.40283203125
1775848095391749,2381858190,19,100,129.40283203125
1775848095417528,2381888189,19,100,129.0840454101562
1775848095459729,2381918189,19,100,129.0840454101562
1775848095488158,2381948215,20,100,129.0840454101562
1775848095520658,2381978201,19,100,129.0840454101562
1775848095542923,2382007930,19,100,129.0840454101562
1775848095582210,2382039198,19,100,129.0840454101562
1775848095606932,2382069189,19,100,129.0840454101562
1775848095629883,2382099189,19,100,129.0840454101562
1775848095661285,2382129189,19,100,129.0840454101562
1775848095692440,2382159183,19,100,129.0840454101562
1775848095722282,2382189190,19,100,129.0840454101562
1775848095749459,2382219159,19,100,129.0840454101562
1775848095769078,2382249219,19,100,129.0840454101562
1775848095790075,2382279181,19,100,129.0840454101562
1775848095819513,2382309190,19,100,129.0840454101562
1775848095855898,2382339167,19,100,129.0840454101562
1775848095887822,2382369187,19,100,129.0840454101562
1775848095910451,2382399189,19,100,129.0840454101562
1775848095934249,2382429189,19,100,129.0840454101562
1775848095959554,2382459189,19,100,129.0840454101562
1775848095996018,2382489189,19,100,129.0840454101562
1775848096021167,2382519189,19,100,129.0840454101562
1775848096052723,2382549162,20,100,129.0840454101562
1775848096071508,2382579190,19,100,129.0840454101562
1775848096097533,2382609185,20,100,129.40283203125
1775848096145728,2382639191,19,100,129.40283203125
1775848096175048,2382669167,20,100,129.40283203125
1775848096206504,2382699188,20,100,129.40283203125
1775848096240565,2382729190,19,100,129.40283203125
1775848096263769,2382759179,19,100,129.40283203125
1775848096301243,2382789189,19,100,129.40283203125
1775848096326479,2382819190,19,100,129.40283203125
1775848096351987,2382849190,19,100,129.40283203125
1775848096378662,2382879174,19,100,129.40283203125
1775848096402660,2382909190,19,100,129.40283203125
1775848096434874,2382939190,19,100,129.40283203125
1775848096462587,2382969227,19,100,129.40283203125
1775848096484023,2382999200,19,100,129.40283203125
1775848096529532,2383029196,20,100,129.40283203125
1775848096558970,2383059200,19,100,129.40283203125
1775848096577568,2383089190,19,100,129.40283203125
1775848096605173,2383119190,19,100,129.40283203125
1775848096660401,2383149189,20,100,129.40283203125
1775848096676774,2383179190,19,100,129.40283203125
1775848096689042,2383209174,19,100,129.40283203125
1775848096740722,2383239191,19,100,129.40283203125
1775848096759676,2383269187,19,100,129.40283203125
1775848096782122,2383299190,19,100,129.40283203125
1775848096819934,2383329189,19,100,129.40283203125
1775848096851342,2383359189,20,100,129.40283203125
1775848096868917,2383389189,19,100,129.40283203125
1775848096896873,2383419183,20,100,129.40283203125
1775848096940396,2383449190,19,100,129.40283203125
1775848096962181,2383479159,20,100,129.40283203125
1775848096992914,2383509190,19,100,129.40283203125
1775848097040753,2383539181,19,100,129.40283203125
1775848097071655,2383569190,19,100,129.40283203125
1775848097101720,2383599167,19,100,129.40283203125
1775848097137596,2383629187,19,100,129.40283203125
1775848097170733,2383659189,20,100,129.40283203125
1775848097194578,2383689190,19,100,129.40283203125
1775848097215641,2383719189,20,100,129.40283203125
1775848097253990,2383749190,19,100,129.40283203125
1775848097274893,2383779190,19,100,129.40283203125
1775848097325541,2383809162,19,100,129.40283203125
1775848097350058,2383839190,19,100,129.40283203125
1775848097375719,2383869186,19,100,129.40283203125
1775848097403567,2383899191,19,100,129.40283203125
1775848097427376,2383929167,19,100,129.40283203125
1775848097469910,2383959223,19,100,129.40283203125
1775848097485966,2383989197,19,100,129.40283203125
1775848097514552,2384018184,20,100,129.40283203125
1775848097539375,2384048198,19,100,129.40283203125
1775848097565488,2384078190,19,100,129.40283203125
1775848097595030,2384108190,19,100,129.40283203125
1775848097630017,2384138174,19,100,129.40283203125
1775848097700445,2384168190,19,100,129.0840454101562
1775848097725170,2384198190,19,100,129.40283203125
1775848097773052,2384228190,19,100,129.40283203125
1775848097796000,2384258190,20,100,129.0840454101562
1775848097846523,2384288190,19,100,129.0840454101562
1775848097875122,2384318190,19,100,129.0840454101562
1775848097903803,2384348190,19,100,129.0840454101562
1775848097940076,2384378190,19,100,129.0840454101562
1775848097960481,2384408189,19,100,129.0840454101562
1775848097985277,2384438189,20,100,129.0840454101562
1775848098013586,2384468174,19,100,129.0840454101562
1775848098058695,2384498191,19,100,129.0840454101562
1775848098118903,2384528216,19,100,129.0840454101562
1775848098132586,2384558189,20,100,129.0840454101562
1775848098159220,2384588189,19,100,129.0840454101562
1775848098188956,2384618189,20,100,129.40283203125
1775848098211221,2384648190,19,100,129.40283203125
1775848098260223,2384678183,19,100,129.40283203125
1775848098285629,2384708188,20,100,129.40283203125
1775848098309905,2384738159,20,100,129.40283203125
1775848098333741,2384768190,19,100,129.40283203125
1775848098385648,2384798181,19,100,129.40283203125
1775848098406704,2384828190,19,100,129.40283203125
1775848098432018,2384858167,19,100,129.40283203125
1775848098448236,2384888187,19,100,129.40283203125
1775848098487281,2384918190,19,100,129.40283203125
1775848098515053,2384948229,19,100,129.40283203125
1775848098535321,2384978200,19,100,129.40283203125
1775848098561882,2385007933,20,100,129.40283203125
1775848098587554,2385039198,19,100,129.40283203125
1775848098615033,2385069162,19,100,129.40283203125
1775848098653411,2385099190,19,100,129.0840454101562
1775848098679032,2385129185,19,100,129.0840454101562
1775848098700892,2385159191,19,100,129.0840454101562
1775848098735947,2385189167,20,100,129.0840454101562
1775848098766836,2385219188,20,100,129.0840454101562
1775848098831876,2385249190,19,100,129.0840454101562
1775848098849430,2385279179,19,100,129.0840454101562
1775848098881925,2385309189,19,100,129.0840454101562
