ts,ts.1,copv_1,copv_2,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1773431482362910,3231029218,2665.156494140625,73.75001525878906,0,-2.015613079071045,-0.5625039339065552,441.234375,True,False,False,2667.812744140625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431482528032,3231224908,2664.687744140625,71.56245422363281,0,-2.624988555908203,-0.609375536441803,441.2812805175781,True,False,False,2667.5,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431482639314,3231334187,2664.375,76.4062271118164,0,-2.81249737739563,-0.7500015497207642,441.140625,True,False,False,2667.343994140625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431482753960,3231438911,2664.21875,74.0625,0,-1.68748950958252,-0.7031298875808716,441.234375,True,False,False,2667.343994140625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431482846281,3231547595,2664.21875,75.7812728881836,0,-3.093749284744263,-0.6562583446502686,441.234375,True,False,False,2666.875244140625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431482946896,3231645702,2663.90625,71.2499771118164,0,-3.281258106231689,-0.7031298875808716,441.140625,True,False,False,2666.875244140625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431483049285,3231743908,2663.90625,72.81251525878906,0,-2.203121662139893,-0.5625039339065552,441.0469055175781,True,False,False,2666.718994140625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431483144703,3231844990,2663.75,74.21873474121094,0,-2.906240463256836,-0.6562583446502686,441.09375,True,False,False,2666.40625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431483257890,3231942911,2663.593994140625,74.3749771118164,0,-2.624988555908203,-0.7031298875808716,441.140625,True,False,False,2666.40625,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431483363674,3232059111,2663.4375,74.0625,0,-2.906240463256836,-0.609375536441803,441.09375,True,False,False,2665.9375,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
1773431483466203,3232164909,2663.28125,72.34371948242188,0,-2.671882629394531,-0.7500015497207642,441.0469055175781,True,False,False,2665.9375,74.0625,0,-2.81249737739563,-0.6562583446502686,441.1875
