ts,data
1773431402430116,-13.5422
1773431402434156,-14.2031
1773431402438221,-13.5948
1773431402444201,-13.5084
1773431402448236,-13.5084
1773431402452166,-14.1379
1773431402456099,-13.5823
1773431402460503,-13.1714
1773431402464142,-13.604
1773431402468221,-14.1888
1773431402473747,-13.5771
1773431402476183,-13.1725
1773431402480162,-13.7013
1773431402484414,-14.372
1773431402490377,-13.7974
1773431402495193,-13.3379
1773431402498101,-13.774
1773431402503076,-14.4452
1773431402506601,-13.8661
1773431402510135,-13.4587
1773431402514114,-13.9056
1773431402519103,-14.4458
1773431402522127,-13.7951
1773431402526144,-13.3339
1773431402530137,-13.7991
1773431402534138,-14.4252
1773431402538182,-14.4172
1773431402542456,-13.3036
1773431402546114,-14.285
1773431402552819,-14.3084
1773431402556127,-13.6681
1773431402561821,-13.1754
1773431402564103,-13.5639
1773431402568107,-14.0933
1773431402572127,-13.5914
1773431402578100,-13.2189
1773431402582309,-14.2237
1773431402586094,-14.1551
1773431402590079,-13.4398
1773431402594457,-12.9122
1773431402598137,-13.9044
1773431402602116,-13.8901
1773431402608168,-13.2544
1773431402613887,-13.2412
1773431402618484,-13.8856
1773431402622138,-13.295
1773431402627387,-12.8446
1773431402630352,-13.3144
1773431402635654,-13.8976
1773431402638623,-13.8724
1773431402642413,-12.8183
1773431402646625,-13.2641
1773431402650070,-13.8712
1773431402655075,-13.8587
1773431402659236,-12.7308
1773431402662091,-13.1554
1773431402666316,-13.7591
1773431402672085,-13.1891
1773431402676110,-12.7639
1773431402680343,-13.786
1773431402688239,-13.7557
1773431402693669,-12.6529
1773431402696118,-13.1124
1773431402702113,-13.2326
1773431402708335,-13.2326
1773431402713593,-13.2658
1773431402720966,-13.7946
1773431402724101,-12.7577
1773431402730311,-13.3253
1773431402734338,-14.0361
1773431402738161,-14.0361
1773431402742096,-12.9917
1773431402747037,-13.3877
1773431402750129,-13.9039
1773431402754068,-13.2933
1773431402758070,-12.9442
1773431402762107,-13.4781
1773431402766524,-14.0824
1773431402770099,-14.0744
1773431402774151,-13.0346
1773431402780142,-14.0893
1773431402785004,-14.0893
1773431402788056,-14.0813
1773431402792379,-12.9671
1773431402796213,-13.41
1773431402800135,-13.9519
1773431402805999,-13.291
1773431402810261,-12.8692
