ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775842084599855,666045486,16,100,118.8630599975586
1775842084626888,666075482,16,100,118.8630599975586
1775842084659672,666105485,16,100,118.8630599975586
1775842084684083,666135485,16,100,118.8630599975586
1775842084723108,666165485,15,100,118.8630599975586
1775842084747230,666195485,16,100,118.8630599975586
1775842084770149,666225479,16,100,118.8630599975586
1775842084798561,666255486,16,100,118.8630599975586
1775842084826687,666285455,16,100,118.8630599975586
1775842084863375,666315485,16,100,118.8630599975586
1775842084884758,666345477,16,100,118.8630599975586
1775842084919642,666375486,16,100,118.8630599975586
1775842084948911,666405463,16,100,118.8630599975586
1775842084990544,666435483,16,100,118.8630599975586
1775842085002030,666465485,16,100,118.8630599975586
1775842085043480,666495485,16,100,118.8630599975586
1775842085093595,666525485,16,100,118.8630599975586
1775842085115248,666583329,16,100,118.8630599975586
1775842085163446,666614470,15,100,118.8630599975586
1775842085187655,666644486,16,100,118.8630599975586
1775842085221836,666674481,16,100,118.8630599975586
1775842085246945,666704487,16,100,118.8630599975586
1775842085296459,666734463,16,100,118.8630599975586
1775842085318493,666764484,16,100,118.8630599975586
1775842085342598,666794485,16,100,118.8630599975586
1775842085374782,666824475,16,100,118.8630599975586
1775842085400360,666854485,16,100,118.8630599975586
1775842085441552,666884485,16,100,118.8630599975586
1775842085464393,666914757,16,100,118.8630599975586
1775842085488337,666945479,16,100,118.8630599975586
1775842085516287,666975234,16,100,118.8630599975586
1775842085544280,667006493,16,100,118.8630599975586
1775842085588941,667036486,16,100,118.8630599975586
1775842085611590,667066486,16,100,118.8630599975586
1775842085639469,667096486,16,100,118.8630599975586
1775842085662496,667126486,16,100,118.8630599975586
1775842085703390,667156486,16,100,118.8630599975586
1775842085730188,667186486,16,100,118.8630599975586
1775842085753726,667216485,15,100,118.8630599975586
1775842085788660,667246485,16,100,118.8630599975586
1775842085818184,667276470,16,100,118.8630599975586
1775842085839529,667306487,16,100,118.8630599975586
1775842085884501,667336482,16,100,118.8630599975586
1775842085911385,667366485,16,100,118.8630599975586
1775842085938129,667396485,16,100,118.8630599975586
1775842085961819,667426485,15,100,118.8630599975586
1775842086002123,667456485,16,100,118.8630599975586
1775842086023209,667486479,16,100,118.8630599975586
1775842086065680,667516486,16,100,118.8630599975586
1775842086088158,667546455,16,100,118.8630599975586
1775842086113836,667576485,15,100,118.8630599975586
1775842086152302,667606477,16,100,118.8630599975586
1775842086173116,667636486,16,100,118.8630599975586
1775842086214558,667666463,16,100,118.8630599975586
1775842086239572,667696483,16,100,118.8630599975586
1775842086274536,667726485,16,100,118.8630599975586
1775842086301418,667756485,15,100,118.8630599975586
1775842086326795,667786485,16,100,118.8630599975586
1775842086363457,667816485,16,100,118.8630599975586
1775842086384297,667846485,16,100,118.8630599975586
1775842086408375,667876458,16,100,118.8630599975586
1775842086448662,667906486,16,100,118.8630599975586
1775842086473162,667936523,16,100,118.8630599975586
1775842086497915,667966489,16,100,118.8630599975586
1775842086533476,667996475,16,100,118.8630599975586
1775842086555254,668026489,16,100,118.8630599975586
1775842086600899,668056485,16,100,118.8630599975586
1775842086628186,668086475,16,100,118.8630599975586
1775842086653043,668116485,16,100,118.8630599975586
1775842086696790,668146485,16,100,118.8630599975586
1775842086720612,668176486,16,100,118.8630599975586
1775842086743146,668206470,16,100,118.8630599975586
1775842086786388,668236486,16,100,118.8630599975586
1775842086812867,668266486,16,100,118.8630599975586
1775842086837395,668296486,15,100,118.8630599975586
1775842086878387,668326486,16,100,118.8630599975586
1775842086898947,668356486,16,100,118.8630599975586
1775842086946002,668386486,16,100,118.8630599975586
1775842086969904,668416486,16,100,118.8630599975586
1775842086993490,668446486,16,100,118.8630599975586
1775842087044573,668476485,16,100,118.8630599975586
1775842087068022,668506485,15,100,118.8630599975586
1775842087139919,668536470,16,100,118.8630599975586
1775842087163357,668566486,16,100,118.8630599975586
1775842087183057,668596482,16,100,118.8630599975586
1775842087211573,668626485,16,100,118.8630599975586
1775842087238818,668656485,16,100,118.8630599975586
1775842087280239,668686485,16,100,118.8630599975586
1775842087304570,668716485,16,100,118.8630599975586
1775842087330581,668746479,16,100,118.8630599975586
1775842087351439,668776486,16,100,118.8630599975586
1775842087379407,668806453,16,100,118.8630599975586
1775842087430076,668836485,16,100,118.8630599975586
1775842087454502,668866477,15,100,118.8630599975586
1775842087469139,668896485,16,100,118.8630599975586
1775842087491614,668926505,16,100,118.8630599975586
1775842087509027,668956487,15,100,118.8630599975586
1775842087550984,668985490,15,100,118.8630599975586
1775842087571370,669015489,16,100,118.8630599975586
1775842087605483,669045513,15,100,118.8630599975586
1775842087622837,669075492,16,100,118.8630599975586
1775842087648658,669105485,15,100,118.8630599975586
1775842087669564,669136457,16,100,118.8630599975586
1775842087704250,669166486,16,100,118.8630599975586
1775842087782849,669196481,16,100,118.8630599975586
1775842087794421,669226487,16,100,118.8630599975586
1775842087800317,669254467,16,100,118.8630599975586
1775842087829316,669284483,16,100,118.8630599975586
1775842087854506,669314485,16,100,118.8630599975586
1775842087935893,669344475,15,100,118.8630599975586
1775842087945573,669374512,16,100,118.8630599975586
1775842087967111,669404485,16,100,118.8630599975586
1775842087978186,669434486,16,100,118.8630599975586
1775842087998739,669464469,16,100,118.8630599975586
1775842088028040,669494486,15,100,118.8630599975586
1775842088091629,669524513,16,100,118.8630599975586
1775842088108045,669554486,16,100,118.8630599975586
1775842088130897,669584486,15,100,118.8630599975586
1775842088147935,669614486,15,100,118.8630599975586
1775842088180418,669644486,16,100,118.8630599975586
1775842088223689,669674486,16,100,118.8630599975586
1775842088246317,669704494,15,100,118.8630599975586
1775842088271240,669734484,16,100,118.8630599975586
1775842088295353,669764485,15,100,118.8630599975586
1775842088332553,669794470,15,100,118.8630599975586
1775842088372139,669824487,15,100,118.8630599975586
1775842088397781,669854483,15,100,118.8630599975586
1775842088416627,669884485,16,100,118.8630599975586
1775842088452301,669914760,16,100,118.8630599975586
1775842088480745,669945494,15,100,118.8630599975586
1775842088521161,669975233,16,100,118.8630599975586
1775842088538445,670006485,16,100,118.8630599975586
1775842088576152,670036515,16,100,118.8630599975586
1775842088613856,670064457,16,100,118.8630599975586
1775842088630982,670094485,16,100,118.8630599975586
1775842088654949,670124477,16,100,118.8630599975586
1775842088690380,670154486,16,100,118.8630599975586
1775842088731058,670184134,15,100,118.8630599975586
1775842088756271,670214486,16,100,118.8630599975586
1775842088792709,670244485,15,100,118.8630599975586
1775842088814653,670274485,16,100,118.8630599975586
1775842088855079,670304485,16,100,118.8630599975586
1775842088900338,670334485,16,100,118.8630599975586
1775842088926691,670364485,15,100,118.8630599975586
1775842088943853,670393011,16,100,118.8630599975586
1775842088964617,670423486,16,100,118.8630599975586
1775842088992051,670454062,16,100,118.8630599975586
1775842089031561,670485486,16,100,118.8630599975586
1775842089060994,670515463,15,100,118.8630599975586
1775842089079247,670545510,15,100,118.8630599975586
1775842089124494,670575486,16,100,118.8630599975586
1775842089157588,670605475,15,100,118.8630599975586
1775842089178810,670635485,16,100,118.8630599975586
1775842089214252,670665485,16,100,118.8630599975586
1775842089228885,670693483,16,100,118.8630599975586
1775842089272576,670723470,15,100,118.8630599975586
1775842089287147,670753486,15,100,118.8630599975586
1775842089335471,670783486,16,100,118.8630599975586
1775842089361857,670813486,16,100,118.8630599975586
1775842089385238,670843486,16,100,118.8630599975586
1775842089410574,670873486,16,100,118.8630599975586
1775842089476043,670903486,15,100,118.8630599975586
1775842089494403,670933529,15,100,118.8630599975586
1775842089514070,670963493,16,100,118.8630599975586
1775842089532411,670992496,15,100,118.8630599975586
1775842089604473,671022490,16,100,118.8630599975586
1775842089614309,671052469,16,100,118.8630599975586
1775842089621330,671080487,15,100,118.8630599975586
1775842089680533,671110482,15,100,118.8630599975586
1775842089696503,671140485,15,100,118.8630599975586
1775842089719767,671170485,16,100,118.8630599975586
1775842089744131,671200485,16,100,118.8630599975586
1775842089777081,671230485,16,100,118.8630599975586
1775842089808549,671259478,15,100,118.8630599975586
1775842089869317,671287519,15,100,118.8630599975586
1775842089885505,671317443,15,100,118.8630599975586
1775842089896457,671347485,16,100,118.8630599975586
1775842089936242,671377466,15,100,118.8630599975586
1775842089948515,671407485,16,100,118.8630599975586
1775842089977195,671436451,15,100,118.8630599975586
1775842089998700,671466483,15,100,118.8630599975586
1775842090026688,671496474,15,100,118.8630599975586
1775842090056737,671526485,15,100,118.8630599975586
1775842090138674,671556473,15,100,118.8630599975586
1775842090157595,671586485,16,100,118.8630599975586
1775842090169871,671616473,16,100,118.8630599975586
1775842090170728,671644490,15,100,118.8630599975586
1775842090221981,671674474,16,100,118.8630599975586
1775842090238583,671704481,16,100,118.8630599975586
1775842090285911,671734475,15,100,118.8630599975586
1775842090298528,671763463,15,100,118.8630599975586
1775842090348732,671793472,15,100,118.8630599975586
1775842090377895,671823486,15,100,118.8630599975586
1775842090402256,671853566,15,100,118.8630599975586
1775842090435735,671882485,15,100,118.8630599975586
1775842090455001,671912704,15,100,118.8630599975586
1775842090486808,671941529,15,100,118.8630599975586
1775842090499724,671971449,15,100,118.8630599975586
1775842090533479,672001497,15,100,118.8630599975586
1775842090582748,672031470,15,100,118.8630599975586
1775842090603043,672061486,15,100,118.8630599975586
1775842090626637,672091465,16,100,118.8630599975586
1775842090684244,672121486,15,100,118.8630599975586
1775842090762223,672151466,15,100,118.8630599975586
1775842090767771,672181512,16,100,118.8630599975586
1775842090830271,672266324,15,100,118.8630599975586
1775842090839302,672296493,15,100,118.8630599975586
1775842090867571,672326486,16,100,118.8630599975586
1775842090902333,672356480,15,100,118.8630599975586
1775842090924165,672386485,15,100,118.8630599975586
1775842090961293,672416483,15,100,118.8630599975586
1775842090985180,672446485,15,100,118.8630599975586
1775842091012099,672476483,16,100,118.8630599975586
1775842091049454,672506479,15,100,118.8630599975586
1775842091077840,672536484,15,100,118.8630599975586
1775842091103851,672566455,15,100,118.8630599975586
1775842091127478,672596483,15,100,118.8630599975586
1775842091172396,672626504,15,100,118.8630599975586
1775842091198398,672656483,16,100,118.8630599975586
1775842091231473,672686463,15,100,118.8630599975586
1775842091255171,672716478,15,100,118.8630599975586
1775842091297354,672746485,15,100,118.8630599975586
1775842091321494,672776483,15,100,118.8630599975586
1775842091340384,672806485,15,100,118.8630599975586
1775842091381314,672836483,15,100,118.8630599975586
1775842091402526,672866485,15,100,118.8630599975586
1775842091448806,672896456,16,100,118.8630599975586
1775842091476662,672926529,15,100,118.8630599975586
1775842091499382,672956488,15,100,118.8630599975586
1775842091516042,672985491,16,100,118.8630599975586
1775842091560957,673015467,15,100,118.8630599975586
1775842091585855,673045484,15,100,118.8630599975586
1775842091613939,673075485,16,100,118.8630599975586
1775842091636444,673105475,16,100,118.8630599975586
1775842091696967,673135485,15,100,118.8630599975586
1775842091734922,673165485,15,100,118.8630599975586
1775842091740472,673194483,16,100,118.8630599975586
1775842091768289,673224470,15,100,118.8630599975586
1775842091801230,673254486,15,100,118.8630599975586
1775842091829705,673284486,15,100,118.8630599975586
1775842091852815,673314486,15,100,118.8630599975586
1775842091878468,673344486,15,100,118.8630599975586
1775842091913272,673374486,15,100,118.8630599975586
1775842091944520,673404486,15,100,118.8630599975586
1775842091973767,673434486,15,100,118.8630599975586
1775842092002259,673464486,15,100,118.8630599975586
