ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775848521556492,1329088747,-83.5,32.1875,0,-66.0
1775848531318903,1338865279,-83.375,32.3125,0,-65.875
1775848534632925,1342123288,-83.4375,32.3125,0,-65.6875
1775848541162379,1348656406,-83.25,32.4375,0,-65.5
1775848544517912,1351921214,-83.125,32.4375,0,-65.4375
1775848552093647,1359519849,-83.0,32.625,0,-65.0
1775848565082999,1372589399,-82.875,32.6875,0,-64.625
1775848568384034,1375870794,-82.9375,32.75,0,-64.5
1775848570511357,1378039425,-82.875,32.8125,0,-64.375
1775848581347425,1388886224,-82.625,32.8125,0,-64.25
1775848584653128,1392156885,-82.625,32.8125,0,-63.9375
1775848585763315,1393241219,-82.6875,32.875,0,-63.875
1775848593337237,1400854398,-82.9375,32.6875,0,-64.0625
1775848595507724,1403031750,-83.0,32.625,0,-64.0
1775848596591071,1404110405,-82.8125,32.6875,0,-63.8125
1775848598780050,1406310638,-82.625,32.6875,0,-63.8125
1775848602022554,1409563921,-82.5625,32.8125,0,-63.5625
1775848604195757,1411726602,-82.4375,32.875,0,-63.4375
1775848610694754,1418223860,-82.1875,33.0,0,-63.0625
1775848615076337,1422590019,-82.0625,33.0625,0,-62.9375
1775848618400010,1425868688,-81.9375,33.0,0,-62.8125
1775848624893587,1432399274,-81.9375,33.0,0,-62.4375
1775848632480804,1440021987,-81.625,33.0625,0,-62.0625
1775848639031396,1446564416,-81.25,33.125,0,-61.5
1775848643373995,1450903422,-81.1875,33.125,0,-61.1875
1775848651020249,1458533890,-80.5625,33.25,0,-60.5625
1775848663074300,1470592829,-79.75,33.4375,0,-59.375
1775848666321835,1473839384,-79.5,33.4375,0,-59.0625
1775848681628390,1489117220,-78.6875,33.4375,0,-57.875
1775848695744528,1503273911,-77.375,33.75,0,-56.4375
1775848705544809,1513063398,-76.625,33.8125,0,-55.5625
1775848711013254,1518541862,-76.25,33.8125,0,-55.1875
1775848712103811,1519632218,-76.3125,33.8125,0,-55.0625
1775848714284512,1521815438,-76.125,33.8125,0,-54.9375
1775848715400910,1522924417,-76.0625,33.8125,0,-54.9375
1775848728499391,1536033639,-75.75,33.625,0,-54.1875
1775848730661590,1538197409,-75.5625,33.5625,0,-54.125
1775848736148217,1543663320,-75.0,33.6875,0,-53.625
1775848741763229,1549114404,-74.5,33.75,0,-53.0625
1775848758937610,1566479950,-73.5,33.875,0,-51.625
1775848775319034,1582837867,-72.1875,34.125,0,-50.375
1775848777547740,1585033836,-72.125,34.0,0,-50.1875
1775848784076222,1591528227,-71.875,33.8125,0,-50.0625
1775848785143442,1592628926,-71.9375,33.9375,0,-50.0
