ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775847258488667,66000585,-83.0,32.375,0,-82.6875
1775847259554414,67094868,-83.0625,32.0625,0,-82.8125
1775847267200545,74720415,-83.5625,32.6875,0,-83.125
1775847274805845,82346309,-83.25,32.6875,0,-83.1875
1775847280270682,87788836,-83.25,32.6875,0,-83.1875
1775847285717796,93229581,-83.375,33.5,0,-83.1875
1775847293295732,100841387,-83.375,33.375,0,-83.3125
1775847296580995,104102403,-83.375,33.125,0,-83.4375
1775847298748826,106267891,-83.375,32.9375,0,-83.4375
1775847310694644,118208890,-83.8125,31.4375,0,-83.9375
1775847313982736,121458435,-83.75,31.125,0,-84.0
1775847315054889,122547301,-83.625,31.0625,0,-84.0
1775847316144359,123633397,-83.5625,31.125,0,-83.8125
1775847318307525,125816956,-83.375,30.9375,0,-83.6875
1775847320473921,128011905,-83.375,30.8125,0,-83.4375
1775847322647152,130168412,-83.4375,30.625,0,-83.5
1775847329171155,136702423,-83.5625,30.0,0,-83.5
1775847332408357,139952358,-83.5,29.4375,0,-83.5
1775847334615319,142141888,-83.4375,30.1875,0,-83.4375
1775847336776236,144306399,-83.4375,32.375,0,-83.375
1775847345500421,153008891,-83.4375,37.8125,0,-83.4375
1775847347644834,155189336,-83.4375,38.0625,0,-83.4375
1775847349821888,157352289,-83.4375,38.25,0,-83.3125
1775847362925923,170377395,-83.4375,37.5,0,-83.625
1775847367243258,174764396,-83.5,36.9375,0,-83.6875
1775847368318837,175842398,-83.5625,36.8125,0,-83.625
1775847377097648,184609604,-83.6875,36.25,0,-83.6875
1775847382558907,190025943,-83.6875,35.75,0,-83.6875
1775847385762793,193295869,-83.75,35.5,0,-83.75
1775847391175676,198722751,-84.0,34.5625,0,-83.875
1775847394470768,202001293,-83.9375,34.125,0,-84.0
1775847396631550,204174335,-83.8125,33.875,0,-84.0
1775847403160706,210700406,-83.875,33.0625,0,-83.8125
1775847408634670,216157323,-83.6875,32.4375,0,-84.0
1775847410803449,218341433,-83.6875,32.25,0,-83.75
1775847411902770,219440946,-83.75,32.0,0,-83.8125
1775847417368206,224891317,-83.6875,33.9375,0,-83.75
1775847422778035,230308639,-83.6875,37.625,0,-83.6875
1775847427110863,234657884,-83.5625,38.1875,0,-83.625
1775847430398340,237938344,-83.5,38.4375,0,-83.5625
1775847431494842,239025606,-83.5625,38.4375,0,-83.5625
1775847436908843,244428968,-83.4375,38.3125,0,-83.5625
1775847437971229,245517916,-83.5625,38.1875,0,-83.5625
1775847449951680,257482657,-83.6875,41.25,0,-83.6875
1775847452178864,259643408,-83.5,42.0625,0,-83.5
1775847457583724,265091891,-83.625,43.3125,0,-83.5625
1775847469532475,277062227,-83.6875,42.625,0,-83.5
1775847473882259,281425190,-83.9375,41.875,0,-83.875
1775847477182516,284675955,-83.75,41.125,0,-83.75
1775847479363175,286846403,-83.8125,40.5,0,-83.5625
1775847489110122,296605584,-83.6875,38.625,0,-83.5
1775847491299044,298784295,-83.6875,38.3125,0,-83.625
1775847503207831,310739949,-83.5625,39.6875,0,-83.375
1775847506512597,314008258,-83.5625,39.6875,0,-83.4375
1775847511953717,319460716,-83.5625,39.6875,0,-83.5625
1775847514121283,321631076,-83.6875,39.8125,0,-83.5625
1775847516282511,323796405,-83.5625,39.875,0,-83.625
1775847517402578,324872306,-83.4375,39.875,0,-83.5
1775847523874257,331408406,-83.375,39.125,0,-83.3125
1775847524985142,332501445,-83.4375,39.0625,0,-83.5
1775847533694736,341226941,-83.4375,38.0625,0,-83.375
1775847538072119,345599511,-83.6875,38.1875,0,-83.625
1775847542435511,349968975,-83.6875,38.5,0,-83.6875
1775847546815080,354335174,-83.375,38.625,0,-83.375
1775847556540986,364065295,-83.125,38.6875,0,-82.9375
1775847557599463,365136880,-83.1875,38.5,0,-83.125
1775847561934659,369479400,-83.125,38.0,0,-82.8125
1775847570723187,378187266,-83.125,36.625,0,-82.75
1775847575056408,382543388,-83.0,36.0625,0,-82.75
1775847576134059,383632981,-83.25,35.9375,0,-82.75
1775847584824809,392325745,-83.125,36.6875,0,-82.5625
1775847596941941,404306437,-82.6875,37.8125,0,-82.1875
