ts,ts.1,copv_1,copv_2,qd_pres,oxtank_1,oxtank_2,pilot_pres,ereg_closed,ereg_stage_1,ereg_stage_2,copv_1_median,copv_2_median,qd_pres_median,oxtank_1_median,oxtank_2_median,pilot_pres_median
1773427276631297,3320284205,250.1562957763672,-2.812519550323486,0,-3.515615940093994,74.99999237060547,250.2656097412109,True,False,False,250.4687805175781,0.468716025352478,0,-3.468744516372681,74.99999237060547,250.5
1773427276728672,3320388205,250.1562957763672,-0.7812678813934326,0,-3.749996423721313,74.953125,250.2187652587891,True,False,False,250.4687805175781,0.468716025352478,0,-3.515615940093994,74.99999237060547,250.4531402587891
1773427276836753,3320481206,250.0000610351562,0.7811933755874634,0,-3.281258106231689,74.90625,250.2187652587891,True,False,False,250.3125305175781,0.7811933755874634,0,-3.468744516372681,74.99999237060547,250.4531402587891
1773427276948064,3320595205,250.1562957763672,0.7811933755874634,0,-3.281258106231689,74.953125,250.2656097412109,True,False,False,250.3125305175781,0.7811933755874634,0,-3.468744516372681,74.99999237060547,250.40625
1773427277095982,3320714205,250.3125305175781,-0.9375065565109252,0,-2.765625715255737,74.81250762939453,250.2187652587891,True,False,False,250.3125305175781,0.468716025352478,0,-3.468744516372681,74.99999237060547,250.40625
1773427277198841,3320856538,250.1562957763672,2.187490463256836,0,-4.406243324279785,74.90625,250.2187652587891,True,False,False,250.3125305175781,0.7811933755874634,0,-3.515615940093994,74.953125,250.40625
1773427277339310,3320999424,250.0000610351562,0.468716025352478,0,-3.421872854232788,74.953125,250.171875,True,False,False,250.3125305175781,0.468716025352478,0,-3.515615940093994,74.953125,250.3593597412109
1773427277434894,3321095205,250.3125305175781,2.968758344650269,0,-3.562487602233887,74.85938262939453,250.1250152587891,True,False,False,250.3125305175781,0.468716025352478,0,-3.515615940093994,74.953125,250.3593597412109
1773427277544430,3321187207,250.0000610351562,1.406222581863403,0,-3.515615940093994,74.953125,250.1250152587891,True,False,False,250.3125305175781,0.7811933755874634,0,-3.515615940093994,74.953125,250.3593597412109
1773427277663070,3321299206,250.0000610351562,-0.1562386751174927,0,-3.609381675720215,74.99999237060547,250.1250152587891,True,False,False,250.1562957763672,0.7811933755874634,0,-3.515615940093994,74.953125,250.3593597412109
1773427277771825,3321425206,250.0000610351562,-3.281235694885254,0,-2.624988555908203,74.90625,250.1250152587891,True,False,False,250.1562957763672,0.7811933755874634,0,-3.515615940093994,74.953125,250.3125
1773427277870701,3321528204,250.0000610351562,0.6249547004699707,0,-4.171863079071045,74.90625,250.1250152587891,True,False,False,250.1562957763672,0.6249547004699707,0,-3.515615940093994,74.953125,250.3125
1773427278044867,3321625205,249.84375,-0.1562386751174927,0,-4.124991416931152,74.71874237060547,250.078125,True,False,False,250.1562957763672,0.468716025352478,0,-3.515615940093994,74.953125,250.3125
1773427278138089,3321799204,250.1562957763672,1.718699932098389,0,-3.468744516372681,74.953125,249.9843902587891,True,False,False,250.1562957763672,0.6249547004699707,0,-3.515615940093994,74.953125,250.2656097412109
1773427278233275,3321893218,249.84375,-0.7812678813934326,0,-3.703124761581421,74.85938262939453,250.0312347412109,True,False,False,250.1562957763672,0.468716025352478,0,-3.515615940093994,74.953125,250.2656097412109
1773427278329070,3321990219,249.84375,-1.406297087669373,0,-3.562487602233887,74.85938262939453,249.9843902587891,True,False,False,250.1562957763672,0.1562386751174927,0,-3.562487602233887,74.953125,250.2187652587891
1773427278432177,3322085382,250.0000610351562,-1.562535762786865,0,-2.624988555908203,74.953125,249.9374847412109,True,False,False,250.1562957763672,0.1562386751174927,0,-3.562487602233887,74.953125,250.2187652587891
1773427278545829,3322191069,249.84375,1.093745231628418,0,-3.93750524520874,74.90625,249.9843902587891,True,False,False,250.1562957763672,0.468716025352478,0,-3.562487602233887,74.90625,250.2187652587891
1773427278647019,3322301271,249.84375,-3.124997138977051,0,-2.765625715255737,74.85938262939453,250.0312347412109,True,False,False,250.1562957763672,-0.1562386751174927,0,-3.562487602233887,74.90625,250.2187652587891
1773427278747056,3322408205,249.84375,-3.124997138977051,0,-3.328129768371582,74.85938262939453,249.9374847412109,True,False,False,250.1562957763672,-0.1562386751174927,0,-3.515615940093994,74.90625,250.2187652587891
1773427278857493,3322507244,249.6875152587891,-2.343803644180298,0,-2.671882629394531,74.81250762939453,249.9374847412109,True,False,False,250.1562957763672,-0.1562386751174927,0,-3.515615940093994,74.90625,250.2187652587891
1773427278949045,3322610204,250.0000610351562,-1.406297087669373,0,-3.234364032745361,74.90625,249.9374847412109,True,False,False,250.0000610351562,-0.1562386751174927,0,-3.515615940093994,74.90625,250.171875
1773427279051465,3322712558,250.0000610351562,0.468716025352478,0,-4.359372138977051,74.81250762939453,249.8906402587891,True,False,False,250.0000610351562,-0.1562386751174927,0,-3.515615940093994,74.90625,250.1250152587891
1773427279150137,3322809204,249.6875152587891,0.7811933755874634,0,-3.703124761581421,74.953125,250.0312347412109,True,False,False,250.0000610351562,-0.1562386751174927,0,-3.515615940093994,74.90625,250.1250152587891
1773427279274060,3322907206,250.1562957763672,2.343729019165039,0,-3.281258106231689,74.90625,249.9843902587891,True,False,False,250.0000610351562,-0.1562386751174927,0,-3.515615940093994,74.90625,250.1250152587891
1773427279399309,3323043075,249.6875152587891,-3.437548875808716,0,-3.703124761581421,74.953125,249.8906402587891,True,False,False,250.0000610351562,-0.1562386751174927,0,-3.515615940093994,74.90625,250.1250152587891
1773427279529073,3323158241,249.6875152587891,0.3124773502349854,0,-3.421872854232788,74.81250762939453,249.8906402587891,True,False,False,250.0000610351562,-0.1562386751174927,0,-3.515615940093994,74.90625,250.1250152587891
1773427279633394,3323292203,250.0000610351562,1.406222581863403,0,-3.703124761581421,74.90625,249.9374847412109,True,False,False,250.0000610351562,0.3124773502349854,0,-3.515615940093994,74.90625,250.078125
1773427279725483,3323386573,249.84375,-2.656280994415283,0,-2.624988555908203,74.85938262939453,249.9374847412109,True,False,False,250.0000610351562,0.3124773502349854,0,-3.515615940093994,74.90625,250.0312347412109
1773427279862986,3323484939,249.6875152587891,-1.406297087669373,0,-4.124991416931152,74.81250762939453,249.9374847412109,True,False,False,250.0000610351562,-0.1562386751174927,0,-3.515615940093994,74.90625,250.0312347412109
1773427279973018,3323618374,249.5312652587891,1.562461256980896,0,-4.124991416931152,74.76561737060547,249.84375,True,False,False,250.0000610351562,0.3124773502349854,0,-3.515615940093994,74.90625,250.0312347412109
1773427280093335,3323735206,249.5312652587891,0.0,0,-3.515615940093994,74.85938262939453,249.7968597412109,True,False,False,250.0000610351562,0.3124773502349854,0,-3.515615940093994,74.90625,249.9843902587891
1773427280221435,3323855204,249.84375,-2.812519550323486,0,-4.265628814697266,74.81250762939453,249.84375,True,False,False,250.0000610351562,0.0,0,-3.515615940093994,74.90625,249.9843902587891
1773427280331009,3323977219,249.6875152587891,-1.249983906745911,0,-3.328129768371582,74.81250762939453,249.7968597412109,True,False,False,249.84375,-0.1562386751174927,0,-3.515615940093994,74.85938262939453,249.9843902587891
1773427280431093,3324092208,250.0000610351562,-3.281235694885254,0,-3.468744516372681,74.85938262939453,249.7968597412109,True,False,False,249.84375,-0.1562386751174927,0,-3.515615940093994,74.85938262939453,249.9843902587891
1773427280528320,3324186205,249.6875152587891,0.9375065565109252,0,-3.515615940093994,74.85938262939453,249.84375,True,False,False,249.84375,-0.1562386751174927,0,-3.515615940093994,74.85938262939453,249.9374847412109
1773427280628249,3324289363,250.0000610351562,-3.281235694885254,0,-3.281258106231689,74.76561737060547,249.84375,True,False,False,249.84375,-0.1562386751174927,0,-3.515615940093994,74.85938262939453,249.9374847412109
1773427280731783,3324392204,249.6875152587891,0.0,0,-2.718754053115845,74.85938262939453,249.7968597412109,True,False,False,249.84375,-0.1562386751174927,0,-3.515615940093994,74.85938262939453,249.9374847412109
1773427280872072,3324488068,250.0000610351562,1.406222581863403,0,-3.515615940093994,74.90625,249.7968597412109,True,False,False,249.84375,-0.1562386751174927,0,-3.515615940093994,74.85938262939453,249.9374847412109
1773427280989253,3324630205,249.6875152587891,-3.281235694885254,0,-3.000006198883057,74.76561737060547,249.7031097412109,True,False,False,249.84375,-0.7812678813934326,0,-3.468744516372681,74.85938262939453,249.9374847412109
1773427281084037,3324744473,250.0000610351562,-3.437548875808716,0,-3.515615940093994,74.90625,249.7031097412109,True,False,False,249.84375,-0.7812678813934326,0,-3.515615940093994,74.85938262939453,249.9374847412109
1773427281214999,3324852275,249.5312652587891,-2.031251907348633,0,-3.796868085861206,74.71874237060547,249.7031097412109,True,False,False,249.84375,-1.249983906745911,0,-3.515615940093994,74.85938262939453,249.9374847412109
1773427281318673,3324976891,249.5312652587891,-1.875013113021851,0,-3.421872854232788,74.671875,249.7031097412109,True,False,False,249.84375,-1.406297087669373,0,-3.468744516372681,74.85938262939453,249.8906402587891
1773427281433665,3325079041,249.5312652587891,-1.406297087669373,0,-3.421872854232788,74.76561737060547,249.84375,True,False,False,249.84375,-1.406297087669373,0,-3.468744516372681,74.85938262939453,249.8906402587891
1773427281538642,3325199724,249.6875152587891,-1.718774437904358,0,-4.265628814697266,74.81250762939453,249.6562652587891,True,False,False,249.84375,-1.406297087669373,0,-3.468744516372681,74.85938262939453,249.8906402587891
1773427281637078,3325298204,249.6875152587891,2.187490463256836,0,-3.281258106231689,74.76561737060547,249.75,True,False,False,249.6875152587891,-1.406297087669373,0,-3.421872854232788,74.85938262939453,249.84375
