ts,run,state,depress,igniter,gn2_fill,lox_fill,gn2_drain,ereg_power,press_pilot,ms_since_boot,lox_disconnect
1774635673036973,False,"""STANDBY""",False,False,False,True,False,False,False,1927163,False
1774635673556094,False,"""STANDBY""",False,False,False,True,False,False,False,1927692,False
1774635673645495,False,"""STANDBY""",False,False,False,True,False,False,False,1927817,False
1774635674715708,False,"""STANDBY""",False,False,False,True,False,False,False,1928896,False
1774635674800780,False,"""STANDBY""",False,False,False,True,False,False,False,1928979,False
1774635675128399,False,"""STANDBY""",False,False,False,True,False,False,False,1929310,False
1774635675945856,False,"""STANDBY""",False,False,False,True,False,False,False,1930115,False
1774635676065331,False,"""STANDBY""",False,False,False,True,False,False,False,1930234,False
1774635677676035,False,"""STANDBY""",False,False,False,True,False,False,False,1931855,False
1774635677976995,False,"""STANDBY""",False,False,False,True,False,False,False,1932159,False
1774635678777173,False,"""STANDBY""",False,False,False,True,False,False,False,1932901,False
1774635679364667,False,"""STANDBY""",False,False,False,True,False,False,False,1933542,False
1774635679945412,False,"""STANDBY""",False,False,False,True,False,False,False,1934017,False
1774635680252464,False,"""STANDBY""",False,False,False,True,False,False,False,1934399,False
1774635680335209,False,"""STANDBY""",False,False,False,True,False,False,False,1934508,False
1774635681191618,False,"""STANDBY""",False,False,False,True,False,False,False,1935373,False
1774635681834034,False,"""STANDBY""",False,False,False,True,False,False,False,1936017,False
1774635682522803,False,"""STANDBY""",False,False,False,True,False,False,False,1936682,False
1774635682863512,False,"""STANDBY""",False,False,False,True,False,False,False,1937026,False
1774635683335623,False,"""STANDBY""",False,False,False,True,False,False,False,1937484,False
1774635683385490,False,"""STANDBY""",False,False,False,True,False,False,False,1937528,False
1774635684225163,False,"""STANDBY""",False,False,False,True,False,False,False,1938369,False
1774635685049067,False,"""STANDBY""",False,False,False,True,False,False,False,1939208,False
1774635685185336,False,"""STANDBY""",False,False,False,True,False,False,False,1939347,False
1774635685328173,False,"""STANDBY""",False,False,False,True,False,False,False,1939508,False
1774635685845950,False,"""STANDBY""",False,False,False,True,False,False,False,1940018,False
1774635685951128,False,"""STANDBY""",False,False,False,True,False,False,False,1940122,False
1774635686556454,False,"""STANDBY""",False,False,False,True,False,False,False,1940734,False
1774635686905326,False,"""STANDBY""",False,False,False,True,False,False,False,1941075,False
1774635687060037,False,"""STANDBY""",False,False,False,True,False,False,False,1941228,False
1774635688148334,False,"""STANDBY""",False,False,False,True,False,False,False,1942295,False
1774635688490345,False,"""STANDBY""",False,False,False,True,False,False,False,1942634,False
1774635690454477,False,"""STANDBY""",False,False,False,True,False,False,False,1944590,False
1774635690662136,False,"""STANDBY""",False,False,False,True,False,False,False,1944841,False
1774635692494335,False,"""STANDBY""",False,False,False,True,False,False,False,1946666,False
1774635692907330,False,"""STANDBY""",False,False,False,True,False,False,False,1947053,False
1774635693086280,False,"""STANDBY""",False,False,False,True,False,False,False,1947262,False
1774635693349448,False,"""STANDBY""",False,False,False,True,False,False,False,1947532,False
1774635693595852,False,"""STANDBY""",False,False,False,True,False,False,False,1947769,False
1774635693732799,False,"""STANDBY""",False,False,False,True,False,False,False,1947899,False
1774635695030882,False,"""STANDBY""",False,False,False,True,False,False,False,1949210,False
1774635695669560,False,"""STANDBY""",False,False,False,True,False,False,False,1949852,False
1774635695965209,False,"""STANDBY""",False,False,False,True,False,False,False,1950116,False
1774635696860405,False,"""STANDBY""",False,False,False,True,False,False,False,1951023,False
1774635697758113,False,"""STANDBY""",False,False,False,True,False,False,False,1951868,False
1774635698072758,False,"""STANDBY""",False,False,False,True,False,False,False,1952244,False
1774635698120025,False,"""STANDBY""",False,False,False,True,False,False,False,1952292,False
1774635698585001,False,"""STANDBY""",False,False,False,True,False,False,False,1952733,False
1774635700666464,False,"""STANDBY""",False,False,False,True,False,False,False,1954844,False
1774635701789973,False,"""STANDBY""",False,False,False,True,False,False,False,1955885,False
1774635702147011,False,"""STANDBY""",False,False,False,True,False,False,False,1956324,False
1774635702237156,False,"""STANDBY""",False,False,False,True,False,False,False,1956393,False
1774635704600818,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1958772,False
1774635704616435,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1958797,False
1774635704724255,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1958893,False
1774635706530626,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1960693,False
1774635708459353,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1962579,False
1774635708824975,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1962989,False
1774635709022970,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1963202,False
1774635709806613,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1963978,False
1774635709849455,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1964025,False
1774635709939304,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1964109,False
1774635710378064,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1964533,False
1774635713544989,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1967647,False
1774635713640536,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1967820,False
1774635713722366,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1967894,False
1774635714053418,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1968223,False
1774635714107193,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1968285,False
1774635714319470,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1968469,False
1774635714478570,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1968657,False
1774635714807932,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1968966,False
1774635716318921,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1970485,False
1774635716627070,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1970800,False
1774635717057031,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1971236,False
1774635717227417,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1971365,False
1774635718902374,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1973077,False
1774635719085371,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1973265,False
1774635721475484,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1975660,False
1774635721717625,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1975887,False
1774635723813937,False,"""CUSTOM""",True,False,False,True,False,False,False,1977997,False
1774635726810376,False,"""CUSTOM""",True,False,False,True,False,False,False,1980960,False
1774635727664582,False,"""CUSTOM""",False,False,False,True,False,False,False,1981823,False
1774635728288351,False,"""CUSTOM""",False,False,False,True,False,False,False,1982471,False
1774635728798577,False,"""CUSTOM""",False,False,False,True,False,False,False,1982912,False
1774635729427571,False,"""CUSTOM""",False,False,False,True,False,False,False,1983607,False
1774635729903751,False,"""CUSTOM""",False,False,False,True,False,False,False,1984086,False
1774635730077675,False,"""CUSTOM""",False,False,False,True,False,False,False,1984249,False
1774635730366862,False,"""CUSTOM""",False,False,False,True,False,False,False,1984541,False
1774635730536592,False,"""CUSTOM""",False,False,False,True,False,False,False,1984719,False
1774635731216743,False,"""CUSTOM""",False,False,False,True,False,False,False,1985397,False
1774635732889318,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1987069,False
1774635733487759,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1987625,False
1774635733741854,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1987913,False
1774635734563413,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1988741,False
1774635735063145,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1989239,False
1774635735996601,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1990179,False
1774635736633530,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1990811,False
1774635736928467,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1991037,False
1774635737334440,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1991495,False
1774635738133458,False,"""GN2_STANDBY""",False,False,False,True,False,False,False,1992287,False
1774635740984548,False,"""CUSTOM""",False,False,False,False,False,False,False,1995166,False
1774635741830450,False,"""CUSTOM""",False,False,False,False,False,False,False,1996008,False
1774635745754477,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,1999934,False
1774635746664968,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2000832,False
1774635746924877,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2001099,False
1774635746989838,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2001157,False
1774635748293698,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2002466,False
1774635749069134,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2003243,False
1774635750135583,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2004295,False
1774635750266088,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2004443,False
1774635751471788,False,"""CUSTOM""",True,False,False,False,False,False,False,2005654,False
1774635753720426,False,"""CUSTOM""",True,False,False,False,False,False,False,2007879,False
1774635754017243,False,"""CUSTOM""",True,False,False,False,False,False,False,2008196,False
1774635754091598,False,"""CUSTOM""",True,False,False,False,False,False,False,2008231,False
1774635757324815,False,"""CUSTOM""",False,False,False,False,False,False,False,2011496,False
1774635757679770,False,"""CUSTOM""",False,False,False,False,False,False,False,2011805,False
1774635758232838,False,"""CUSTOM""",False,False,False,False,False,False,False,2012408,False
1774635759683887,False,"""CUSTOM""",False,False,False,False,False,False,False,2013844,False
1774635759757712,False,"""CUSTOM""",False,False,False,False,False,False,False,2013942,False
1774635759841266,False,"""CUSTOM""",False,False,False,False,False,False,False,2014008,False
1774635759938900,False,"""CUSTOM""",False,False,False,False,False,False,False,2014119,False
1774635760546608,False,"""CUSTOM""",False,False,False,False,False,False,False,2014709,False
1774635761595095,False,"""CUSTOM""",False,False,False,False,False,False,False,2015777,False
1774635762483257,False,"""CUSTOM""",False,False,False,False,False,False,False,2016663,False
1774635763199263,False,"""CUSTOM""",False,False,False,False,False,False,False,2017375,False
1774635764258750,False,"""CUSTOM""",False,False,False,False,False,False,False,2018440,False
1774635765574643,False,"""CUSTOM""",True,False,False,False,False,False,False,2019759,False
1774635769010870,False,"""CUSTOM""",False,False,False,False,False,False,False,2023173,False
1774635771111733,False,"""GN2_STANDBY""",True,False,False,False,False,False,False,2025294,False
1774635771374525,False,"""GN2_STANDBY""",False,False,False,False,False,False,False,2025542,False
