ts,ts.1,lox_lower_celsius,lox_upper_celsius,gn2_external_celsius,gn2_internal_celsius
1775838955522582,3256309345,-46.625,28.8125,0,-24.25
1775838961030154,3261743970,-46.25,29.0,0,-23.9375
1775838966457861,3267159794,-46.0,29.125,0,-23.5
1775838967518547,3268253904,-45.8125,29.125,0,-23.375
1775838972948159,3273711033,-45.5625,29.125,0,-23.3125
1775838976195391,3276985398,-45.3125,29.1875,0,-23.0625
1775838978429680,3279177149,-45.0625,29.3125,0,-22.875
1775838981669449,3282428778,-44.9375,29.3125,0,-22.6875
1775838984967554,3285693744,-44.75,29.4375,0,-22.5
1775838989290908,3290027686,-44.5,29.4375,0,-22.4375
1775838994664135,3295475291,-44.25,29.5625,0,-22.0625
1775839002311765,3303099854,-43.8125,29.625,0,-21.6875
1775839003403203,3304177747,-43.9375,29.6875,0,-21.8125
1775839006668935,3307462394,-43.6875,29.625,0,-21.625
1775839008848006,3309635098,-43.625,29.625,0,-21.5625
1775839013182690,3313973220,-43.625,29.4375,0,-21.5
1775839019772072,3320510319,-43.9375,29.1875,0,-21.8125
1775839026324114,3327023130,-43.5625,29.0625,0,-21.5
1775839032730411,3333531390,-43.25,29.25,0,-21.0625
1775839036043827,3336793938,-43.0625,29.3125,0,-21.0625
1775839037159344,3337887406,-43.0,29.375,0,-21.0625
1775839038258200,3338975196,-42.875,29.4375,0,-20.8125
1775839039405287,3340057960,-42.8125,29.5,0,-20.75
1775839040472529,3341148411,-42.75,29.5625,0,-20.75
1775839042566556,3343327870,-42.6875,29.5625,0,-20.6875
1775839043634635,3344427199,-42.625,29.5,0,-20.5625
1775839046881191,3347681398,-42.4375,29.5,0,-20.5
1775839055610085,3356388391,-42.375,29.375,0,-20.3125
1775839058866125,3359634002,-42.1875,29.5,0,-20.1875
1775839062141284,3362916397,-41.9375,29.625,0,-19.875
1775839065342552,3366151064,-41.875,29.5625,0,-19.8125
1775839067509746,3368318326,-41.875,29.5625,0,-19.8125
1775839068613552,3369400397,-41.875,29.4375,0,-19.875
1775839071905380,3372670397,-41.8125,29.375,0,-19.9375
1775839073018371,3373766907,-41.875,29.4375,0,-19.875
1775839075131327,3375933574,-41.75,29.4375,0,-19.8125
1775839087103177,3387883219,-41.0,29.75,0,-19.0
1775839092529833,3393329306,-40.6875,29.875,0,-18.6875
1775839094726147,3395516200,-40.5625,29.9375,0,-18.5
1775839096901798,3397682809,-40.625,29.8125,0,-18.5625
1775839104488774,3405293422,-40.5625,29.6875,0,-18.4375
1775839105621406,3406379407,-40.4375,29.75,0,-18.3125
1775839107781540,3408551404,-40.375,29.8125,0,-18.25
1775839114269809,3415068255,-40.0625,29.75,0,-18.0625
1775839115361669,3416141960,-40.1875,29.8125,0,-18.0625
1775839117548153,3418340730,-40.25,29.6875,0,-18.125
1775839130624176,3431404409,-39.875,29.5625,0,-18.0
1775839134952209,3435744398,-39.5625,29.625,0,-17.8125
1775839154505552,3455304853,-38.5625,29.9375,0,-16.875
1775839170891813,3471633885,-37.8125,30.125,0,-16.3125
1775839175206778,3476000453,-37.5625,30.3125,0,-16.125
1775839176294596,3477099416,-37.4375,30.375,0,-16.0
1775839187216367,3488013422,-37.125,30.375,0,-15.5
1775839189373449,3490160399,-37.0625,30.4375,0,-15.5625
1775839191541447,3492341218,-37.0625,30.3125,0,-15.5
1775839192646973,3493426090,-37.0,30.3125,0,-15.5
1775839193717141,3494515363,-36.9375,30.375,0,-15.375
