ts,data
1774640421222987,24.0063
1774640421227016,24.02
1774640421231025,23.9536
1774640421235384,23.9371
1774640421239472,23.917
1774640421242998,23.9662
1774640421248615,23.9096
1774640421251375,23.9147
1774640421255935,23.9308
1774640421259117,23.9308
1774640421263663,23.9136
1774640421267011,23.9216
1774640421271139,23.9153
1774640421275228,23.9514
1774640421279910,23.9863
1774640421282993,23.9594
1774640421287187,23.9697
1774640421293260,24.0544
1774640421297076,24.0435
1774640421301061,24.0601
1774640421305253,24.0864
1774640421309410,24.1471
1774640421313667,24.1379
1774640421317103,24.1665
1774640421321068,24.1774
1774640421325508,24.2295
1774640421329039,24.2604
1774640421333095,24.2655
1774640421337871,24.2758
1774640421341012,24.3308
1774640421345110,24.3554
1774640421349756,24.3268
1774640421353033,24.3319
1774640421357614,24.3811
1774640421361033,24.3851
1774640421365122,24.3428
1774640421369013,24.3119
1774640421374303,24.3336
1774640421378550,24.329
1774640421381011,24.2747
1774640421387195,24.2323
1774640421392799,24.2512
1774640421397737,24.1946
1774640421401428,24.1471
1774640421405419,24.1019
1774640421409002,24.1173
1774640421413371,24.0452
1774640421418995,24.004
1774640421424129,23.988
1774640421427287,23.98
1774640421431040,23.9359
1774640421435259,23.901
1774640421438983,23.869
1774640421443362,23.8775
1774640421447058,23.83
1774640421451543,23.8112
1774640421455855,23.8014
1774640421459977,23.8375
1774640421463629,23.7734
1774640421467068,23.7734
1774640421471272,23.7768
1774640421475080,23.818
1774640421479797,23.8237
1774640421483211,23.8031
1774640421488010,23.8237
1774640421491746,23.8913
1774640421496505,23.8976
1774640421499172,23.8798
1774640421503021,23.9033
1774640421507008,23.9783
1774640421511420,23.98
1774640421515456,23.9617
1774640421519043,23.9868
1774640421523012,24.0578
1774640421527549,24.0492
1774640421533892,24.0349
1774640421537060,24.0567
1774640421541000,24.1213
1774640421545193,24.1139
1774640421549776,24.0893
1774640421553881,24.0818
1774640421556974,24.1368
1774640421560976,24.127
1774640421565231,24.1041
1774640421568980,24.0853
1774640421572988,24.1082
1774640421577123,24.0727
1774640421581092,24.0332
1774640421584974,24.012
1774640421589293,24.004
1774640421593751,24.0029
1774640421597067,23.9622
1774640421600984,23.9233
1774640421605018,23.9222
1774640421608944,23.9485
1774640421612999,23.8701
1774640421617010,23.8449
1774640421620980,23.8449
1774640421624946,23.8661
1774640421629924,23.8278
1774640421633913,23.794
1774640421636945,23.8054
1774640421640952,23.8415
1774640421645604,23.8072
1774640421649199,23.8072
1774640421653014,23.8237
1774640421659008,23.8787
1774640421665555,23.8707
1774640421669068,23.8993
1774640421672983,23.9725
1774640421678818,23.9485
1774640421683499,23.9554
1774640421687008,24.0097
1774640421691492,24.0847
1774640421695041,24.067
1774640421699265,24.0635
1774640421703029,24.1276
1774640421708395,24.198
1774640421711819,24.1751
1774640421716007,24.1768
1774640421718985,24.178
1774640421723352,24.2575
1774640421726927,24.2255
1774640421731047,24.2192
1774640421734993,24.2249
1774640421738997,24.2535
1774640421743208,24.2272
1774640421748655,24.2077
1774640421752794,24.2209
1774640421758987,24.2209
1774640421763044,24.131
1774640421766876,24.1099
1774640421771111,24.1082
1774640421774947,24.1242
1774640421779022,24.0246
1774640421787948,23.9748
1774640421792716,23.8878
1774640421797901,23.8546
1774640421807009,23.8375
1774640421811079,23.7522
1774640421817800,23.7116
1774640421821369,23.7265
1774640421825063,23.7505
1774640421829812,23.691
1774640421833289,23.6561
1774640421836983,23.6801
1774640421846945,23.6658
1774640421853812,23.7162
1774640421857109,23.7568
1774640421861763,23.7173
1774640421864945,23.7099
1774640421870837,23.7654
1774640421874875,23.8031
1774640421879411,23.8031
1774640421883405,23.8283
1774640421887065,23.8947
1774640421891518,23.9565
1774640421895110,23.9336
1774640421902948,24.0109
1774640421907488,24.0681
1774640421913012,24.0567
1774640421917133,24.0618
1774640421920891,24.0973
1774640421925113,24.1373
1774640421928916,24.1024
1774640421933709,24.075
1774640421938072,24.1282
1774640421941870,24.1557
1774640421946356,24.1133
1774640421949279,24.107
1774640421953226,24.1219
1774640421957137,24.1356
1774640421962127,24.0876
1774640421964949,24.0704
1774640421969304,24.0486
1774640421973262,24.0824
1774640421977154,24.0298
1774640421980852,23.9989
1774640421985335,23.9691
1774640421989112,24.0029
1774640421994669,23.9491
1774640421999121,23.9296
1774640422003020,23.917
1774640422007097,23.9399
1774640422010991,23.8936
1774640422014977,23.885
1774640422019768,23.8741
1774640422022876,23.925
1774640422027400,23.8878
1774640422031142,23.8941
1774640422037397,23.9376
1774640422042847,23.9342
1774640422048429,23.9319
1774640422051528,23.9388
1774640422054861,23.9943
1774640422060002,24.0143
1774640422063047,24.0103
1774640422066861,24.0372
1774640422071278,24.099
1774640422074815,24.1236
1774640422080735,24.1185
1774640422087004,24.1951
1774640422090875,24.2049
1774640422095028,24.1677
1774640422099593,24.1705
1774640422102846,24.2392
1774640422106883,24.2461
1774640422111610,24.2089
1774640422115036,24.2129
1774640422118943,24.2089
1774640422124593,24.2363
1774640422128848,24.206
1774640422132896,24.1591
1774640422137498,24.1837
1774640422140992,24.17
1774640422144901,24.1236
1774640422148903,24.0933
1774640422152852,24.0687
1774640422157307,24.0343
1774640422162763,23.9411
1774640422166836,23.9245
1774640422170849,23.9416
1774640422174824,23.8569
1774640422180853,23.822
1774640422184968,23.8009
1774640422188871,23.8203
1774640422194482,23.7465
1774640422197428,23.7196
1774640422200977,23.7202
1774640422204855,23.7585
1774640422208966,23.7339
1774640422215057,23.6824
1774640422219529,23.703
1774640422222979,23.7488
1774640422228550,23.7425
1774640422230809,23.7442
1774640422234962,23.7574
1774640422238980,23.826
1774640422245271,23.8375
1774640422250876,23.8712
1774640422255078,23.9571
1774640422258998,23.9485
1774640422263875,23.9714
1774640422268676,24.016
1774640422272879,24.0984
1774640422276838,24.0881
1774640422281912,24.1047
1774640422286142,24.1419
1774640422288878,24.2289
1774640422293013,24.2226
1774640422296903,24.2272
1774640422301246,24.2524
1774640422304813,24.3044
1774640422308837,24.2838
1774640422313150,24.2695
1774640422316865,24.2535
1774640422320857,24.3021
1774640422324870,24.2741
1774640422328865,24.2157
1774640422332816,24.2209
1774640422336917,24.2478
1774640422340837,24.1888
1774640422344815,24.1156
1774640422350841,24.1099
1774640422355235,24.1305
1774640422358977,24.0858
1774640422366978,24.02
1774640422370867,23.9657
1774640422377216,23.9279
1774640422380829,23.8913
1774640422384834,23.9067
1774640422390604,23.8741
1774640422394986,23.8501
1774640422398822,23.8506
1774640422403328,23.8844
1774640422406797,23.8295
1774640422411264,23.8163
1774640422415961,23.81
1774640422419018,23.8867
1774640422423810,23.8587
1774640422426954,23.8655
1774640422433370,23.8936
1774640422437093,23.9525
1774640422442966,23.9451
1774640422446846,23.9485
1774640422451039,23.9914
1774640422455024,24.0635
1774640422458869,24.0383
1774640422462770,24.0366
1774640422466989,24.091
1774640422470801,24.1591
1774640422474848,24.123
1774640422478821,24.127
1774640422482796,24.1436
1774640422486867,24.1768
1774640422490824,24.1299
1774640422494857,24.1213
1774640422498769,24.1082
1774640422504159,24.1791
1774640422507312,24.123
1774640422511650,24.0858
1774640422515580,24.0681
1774640422518768,24.0921
1774640422523096,24.0155
1774640422528039,23.9817
1774640422530753,23.9571
1774640422534971,23.9788
1774640422539787,23.976
1774640422542966,23.9039
1774640422546784,23.8232
1774640422550846,23.8232
1774640422555499,23.8506
1774640422558962,23.7848
1774640422562807,23.7459
1774640422566856,23.727
1774640422571765,23.7402
1774640422574831,23.6921
1774640422579035,23.6406
1774640422582772,23.6406
1774640422586822,23.7127
1774640422590796,23.6601
1774640422596754,23.6601
1774640422601591,23.703
1774640422605290,23.7425
1774640422609680,23.7185
1774640422612768,23.7288
1774640422616940,23.8009
1774640422620940,23.8569
1774640422625634,23.834
1774640422628859,23.8667
1774640422632775,23.8896
1774640422637516,23.9977
1774640422642409,23.9863
1774640422645510,24.0217
1774640422649326,24.0475
1774640422654958,24.1557
1774640422658753,24.1505
1774640422664796,24.1602
1774640422669107,24.21
1774640422672815,24.2386
1774640422676801,24.2392
1774640422682202,24.2392
1774640422684774,24.2724
1774640422688865,24.3016
1774640422693155,24.2461
1774640422696910,24.2312
1774640422700870,24.2558
1774640422705617,24.2695
1774640422708722,24.1969
1774640422712870,24.1791
1774640422716786,24.1825
1774640422721304,24.1654
1774640422724783,24.0944
1774640422728784,24.0595
1774640422733670,24.0269
1774640422736754,24.032
1774640422740757,23.9485
1774640422744754,23.9153
1774640422749828,23.8873
1774640422754703,23.8787
1774640422759011,23.798
1774640422762809,23.778
1774640422766701,23.7963
1774640422770735,23.7957
1774640422776088,23.7385
1774640422780325,23.7133
