ts,data
1775840803076128,-3.04848
1775840803080101,-3.01162
1775840803084107,-3.02353
1775840803088215,-3.0275
1775840803092095,-3.02977
1775840803096110,-3.02977
1775840803100197,-3.03034
1775840803104172,-3.02297
1775840803108119,-3.0258
1775840803112145,-3.00142
1775840803116088,-2.9793
1775840803120110,-2.99518
1775840803124187,-3.0173
1775840803128124,-3.01673
1775840803132207,-2.98384
1775840803136123,-2.98724
1775840803140113,-3.00425
1775840803144132,-3.00198
1775840803148120,-2.98951
1775840803152248,-2.99518
1775840803156165,-2.98838
1775840803160116,-2.99178
1775840803164130,-2.99064
1775840803168097,-2.99405
1775840803172129,-2.99858
1775840803176137,-3.00766
1775840803180196,-2.99915
1775840803184138,-3.00595
1775840803188120,-3.01616
1775840803192116,-3.04621
1775840803196566,-3.03884
1775840803200107,-3.05018
1775840803204113,-3.06266
1775840803208066,-3.0723
1775840803212163,-3.07457
1775840803216127,-3.06833
1775840803220271,-3.08024
1775840803224279,-3.10405
1775840803228238,-3.10009
1775840803232201,-3.08818
1775840803236143,-3.10405
1775840803240212,-3.10065
1775840803244235,-3.10689
1775840803248102,-3.08931
1775840803252370,-3.10746
1775840803256092,-3.11256
1775840803260486,-3.11993
1775840803264442,-3.10689
1775840803268288,-3.1205
1775840803272328,-3.11936
1775840803276131,-3.14148
1775840803280173,-3.08477
1775840803284492,-3.10746
1775840803288113,-3.09101
1775840803292263,-3.09215
1775840803296152,-3.07627
1775840803300148,-3.07117
1775840803304122,-3.06323
1775840803308107,-3.07117
1775840803312290,-3.03998
1775840803316150,-3.01276
1775840803320128,-3.01843
1775840803324134,-3.03998
1775840803328125,-3.0258
1775840803332126,-2.99631
1775840803336150,-3.00482
1775840803340149,-3.00766
1775840803344328,-2.99802
1775840803348405,-2.9776
1775840803352184,-2.98157
1775840803356347,-2.96456
1775840803360575,-2.97703
1775840803364126,-2.97023
1775840803368355,-2.97987
1775840803372149,-2.97533
1775840803377175,-2.9708
1775840803380133,-2.95208
1775840803384312,-2.96683
1775840803388189,-2.96513
1775840803392152,-2.9759
1775840803396136,-2.96966
1775840803400127,-2.97987
1775840803404125,-2.98384
1775840803408104,-2.99461
1775840803412128,-2.99178
1775840803416148,-2.98327
1775840803420275,-2.99405
1775840803424123,-3.01333
1775840803428436,-3.00142
1775840803432403,-3.00822
1775840803436342,-3.03544
1775840803440437,-3.04338
1775840803444196,-3.03261
1775840803448303,-3.00822
1775840803452116,-3.02864
1775840803456086,-3.03544
1775840803460191,-3.05018
1775840803464148,-3.01333
1775840803468066,-3.03998
1775840803472129,-3.03147
1775840803476080,-3.03884
1775840803480136,-3.0241
1775840803484133,-3.02523
1775840803488040,-3.02183
1775840803492061,-3.03204
1775840803496407,-3.0173
1775840803500063,-3.0258
1775840803504298,-3.03261
1775840803508104,-3.03771
1775840803512085,-3.019
1775840803516443,-3.00085
1775840803520019,-2.99972
1775840803524360,-3.01106
1775840803528044,-3.00425
1775840803532079,-2.99858
1775840803536043,-2.99461
1775840803540062,-2.99348
1775840803544021,-2.97987
1775840803548045,-2.98838
1775840803552303,-3.00425
1775840803556054,-3.00822
1775840803560005,-2.99178
1775840803564069,-2.98951
1775840803568272,-3.00198
1775840803572031,-3.00255
1775840803576084,-3.00369
1775840803580010,-3.00595
1775840803584136,-3.02977
1775840803588050,-3.0258
1775840803592058,-3.03317
1775840803596050,-3.00766
1775840803600081,-3.02467
1775840803604068,-3.05699
1775840803608092,-3.06606
1775840803612041,-3.03374
1775840803616276,-3.03034
1775840803620068,-3.05642
1775840803624060,-3.05926
1775840803628084,-3.05359
1775840803632081,-3.05132
1775840803636346,-3.05812
1775840803640366,-3.05302
1775840803644036,-3.05075
1775840803648040,-3.06039
1775840803652052,-3.05926
1775840803656068,-3.0672
1775840803660030,-3.07457
1775840803664035,-3.02637
1775840803668043,-3.03374
1775840803672035,-3.04338
1775840803676059,-3.05359
1775840803680002,-3.0309
1775840803684049,-3.019
1775840803687975,-3.0207
1775840803692062,-3.00822
1775840803696026,-2.96059
1775840803700012,-2.96229
1775840803704032,-2.97363
1775840803708045,-2.97987
1775840803711990,-2.94585
1775840803716026,-2.94641
1775840803720028,-2.94585
1775840803724025,-2.95946
1775840803728025,-2.93564
1775840803732112,-2.94811
1775840803736020,-2.96569
1775840803740033,-2.96683
1775840803744056,-2.95549
1775840803748041,-2.95322
1775840803752034,-2.94811
1775840803756070,-2.96229
1775840803760041,-2.9742
1775840803764009,-2.96343
1775840803768073,-2.97533
1775840803773775,-2.98724
1775840803777991,-2.97363
1775840803782001,-2.99178
1775840803786180,-3.01843
1775840803790060,-3.03147
1775840803794034,-3.01956
1775840803797999,-3.03601
1775840803802041,-3.04508
1775840803806143,-3.05302
1775840803810035,-3.06549
1775840803814034,-3.06039
1775840803818051,-3.0672
1775840803822032,-3.06833
1775840803825990,-3.06039
1775840803830075,-3.05132
1775840803834374,-3.07287
1775840803837997,-3.08137
1775840803842029,-3.07457
1775840803846050,-3.05132
1775840803849996,-3.06153
1775840803855615,-3.0689
1775840803860304,-3.0689
1775840803864010,-3.05302
1775840803868032,-3.04621
1775840803872563,-3.04962
1775840803876002,-3.05756
1775840803880033,-3.0224
1775840803884017,-3.02864
1775840803888011,-3.05699
1775840803892277,-3.03714
1775840803896024,-3.00766
1775840803899982,-3.00992
1775840803904079,-3.01843
1775840803907966,-3.01559
1775840803912610,-2.99915
1775840803915947,-3.01333
1775840803919983,-3.00425
1775840803924206,-3.00709
1775840803927981,-2.96739
1775840803931988,-2.98327
1775840803935954,-2.98781
1775840803940155,-3.00142
1775840803944003,-2.95889
1775840803947959,-2.98384
1775840803952054,-2.98327
1775840803956524,-2.99802
1775840803960436,-2.99064
1775840803963966,-2.99745
1775840803967966,-3.00539
1775840803971966,-3.02183
1775840803976011,-3.00425
1775840803980000,-2.97647
1775840803983958,-3.00482
1775840803987977,-3.01956
1775840803992001,-3.01956
1775840803995963,-3.00028
1775840803999990,-3.01389
1775840804004089,-3.05869
1775840804008939,-3.03487
1775840804013196,-3.00198
1775840804015938,-3.01616
1775840804020310,-3.02467
1775840804024312,-3.02297
1775840804027944,-3.00879
1775840804032010,-3.02864
1775840804035965,-3.0292
1775840804040190,-3.01219
1775840804044452,-2.99405
1775840804048290,-3.00425
1775840804052090,-2.99178
1775840804056209,-3.01389
1775840804060239,-2.99688
1775840804064591,-2.98667
1775840804068699,-2.97874
1775840804071927,-3.00142
1775840804075955,-2.99178
1775840804080273,-2.97703
1775840804084276,-2.96683
1775840804087972,-2.9759
1775840804092146,-2.96172
1775840804096121,-2.94641
1775840804099975,-2.94982
1775840804103970,-2.95662
1775840804108003,-2.94868
1775840804112188,-2.9311
1775840804116394,-2.94471
