ts,ts.1,board_temp,cap_fill_base,cap_fill_actual
1775844876103734,3457546482,17,100,136.7036895751953
1775844876124581,3457576487,16,100,136.7036895751953
1775844876148999,3457606463,16,100,136.7036895751953
1775844876176906,3457636484,17,100,136.7036895751953
1775844876202208,3457666486,16,100,136.7036895751953
1775844876233938,3457696475,17,100,136.7036895751953
1775844876270183,3457727485,17,100,136.7036895751953
1775844876295814,3457757485,17,100,136.7036895751953
1775844876320262,3457787486,17,100,136.7036895751953
1775844876364447,3457817470,16,100,136.7036895751953
1775844876389470,3457847486,17,100,136.7036895751953
1775844876411864,3457877486,16,100,136.7036895751953
1775844876452467,3457907486,16,100,136.7036895751953
1775844876481387,3457937522,16,100,136.7036895751953
1775844876509941,3457967493,16,100,136.7036895751953
1775844876533861,3457997492,16,100,136.7036895751953
1775844876562720,3458027494,17,100,136.7036895751953
1775844876610239,3458057486,16,100,136.7036895751953
1775844876633156,3458087484,16,100,137.049072265625
1775844876654805,3458117485,16,100,137.049072265625
1775844876677809,3458147470,17,100,137.049072265625
1775844876723718,3458177486,16,100,137.049072265625
1775844876747998,3458207511,16,100,137.049072265625
1775844876781727,3458237485,16,100,137.049072265625
1775844876820778,3458267485,16,100,137.049072265625
1775844876839062,3458297485,16,100,137.049072265625
1775844876865562,3458327485,16,100,137.049072265625
1775844876911771,3458357478,16,100,137.049072265625
1775844876949587,3458387486,17,100,137.049072265625
1775844876975637,3458417454,16,100,137.049072265625
1775844876998806,3458447485,16,100,137.049072265625
1775844877037857,3458477477,16,100,137.049072265625
1775844877059444,3458507486,16,100,137.049072265625
1775844877105363,3458537489,16,100,137.049072265625
1775844877131167,3458567483,16,100,137.049072265625
1775844877160930,3458597485,17,100,137.049072265625
1775844877180860,3458627485,16,100,137.049072265625
1775844877204706,3458657485,16,100,137.049072265625
1775844877241778,3458687485,16,100,137.049072265625
1775844877271837,3458717485,16,100,137.049072265625
1775844877294167,3458747458,16,100,137.049072265625
1775844877322770,3458777486,16,100,137.049072265625
1775844877345723,3458807481,16,100,137.049072265625
1775844877384424,3458837486,16,100,137.049072265625
1775844877410852,3458867463,16,100,137.049072265625
1775844877439658,3458897483,16,100,137.049072265625
1775844877466201,3458927520,16,100,137.049072265625
1775844877494427,3458957485,16,100,137.049072265625
1775844877527148,3458986489,16,100,137.049072265625
1775844877549374,3459016493,16,100,137.049072265625
1775844877601425,3459046486,16,100,137.049072265625
1775844877620882,3459076470,16,100,137.049072265625
1775844877648537,3459106486,17,100,137.049072265625
1775844877673160,3459136486,16,100,137.049072265625
1775844877714185,3459166486,16,100,137.049072265625
1775844877739134,3459196486,17,100,137.049072265625
1775844877764317,3459226486,16,100,137.049072265625
1775844877800665,3459256486,17,100,137.049072265625
1775844877831736,3459286486,16,100,137.049072265625
1775844877858514,3459316486,16,100,137.049072265625
1775844877881854,3459346484,16,100,137.049072265625
1775844877916291,3459376485,16,100,137.049072265625
1775844877938874,3459406470,16,100,137.049072265625
1775844877984934,3459436486,16,100,137.049072265625
1775844878014350,3459465482,16,100,137.049072265625
1775844878037372,3459495485,16,100,137.049072265625
1775844878066713,3459526485,16,100,137.049072265625
1775844878114014,3459556485,16,100,137.049072265625
1775844878140604,3459586485,16,100,137.049072265625
1775844878162027,3459615478,16,100,137.049072265625
1775844878183560,3459645486,17,100,137.049072265625
1775844878213119,3459675454,17,100,137.049072265625
1775844878266492,3459705485,16,100,137.049072265625
1775844878286346,3459735477,16,100,137.049072265625
1775844878313597,3459765486,16,100,137.049072265625
1775844878341019,3459795462,17,100,137.049072265625
1775844878363084,3459825483,16,100,137.049072265625
1775844878409130,3459855485,16,100,137.049072265625
1775844878432257,3459885485,16,100,137.049072265625
1775844878454375,3459914758,16,100,137.049072265625
1775844878476063,3459945490,16,100,137.049072265625
1775844878515698,3459975229,16,100,137.049072265625
1775844878559378,3460006470,16,100,137.049072265625
1775844878591027,3460036486,17,100,137.049072265625
1775844878650274,3460066481,17,100,137.049072265625
1775844878670578,3460096486,16,100,137.049072265625
1775844878690438,3460126463,17,100,137.049072265625
1775844878712787,3460156483,16,100,137.049072265625
1775844878743982,3460186486,16,100,137.049072265625
1775844878772800,3460216475,17,100,137.049072265625
1775844878793285,3460246485,16,100,137.049072265625
1775844878828460,3460276485,16,100,137.049072265625
1775844878848283,3460306486,16,100,137.049072265625
1775844878874232,3460336470,17,100,137.049072265625
1775844878900158,3460366486,16,100,136.7036895751953
1775844878936394,3460396486,16,100,136.7036895751953
