ts,data
1775842597464537,-2.86409
1775842597468593,-2.4515
1775842597472435,-2.16023
1775842597476359,-1.7568
1775842597480402,-1.3774
1775842597484367,-1.01688
1775842597488467,-0.391989
1775842597492415,-0.102432
1775842597496414,0.0927039
1775842597500381,0.199714
1775842597504459,0.273534
1775842597508391,0.32618
1775842597512416,0.242632
1775842597516398,0.107582
1775842597520450,-0.124177
1775842597524417,-0.429185
1775842597528413,-0.953362
1775842597532387,-1.07582
1775842597538180,-1.21087
1775842597542488,-1.30587
1775842597546419,-1.4495
1775842597550389,-1.54392
1775842597554540,-1.5588
1775842597558397,-1.58798
1775842597562865,-1.86667
1775842597566372,-2.15508
1775842597571138,-2.36338
1775842597574621,-2.48355
1775842597578382,-2.62718
1775842597582343,-2.84063
1775842597586347,-2.97969
1775842597590389,-2.94764
1775842597594555,-2.78512
1775842597598386,-2.64893
1775842597602480,-2.65808
1775842597606780,-2.66781
1775842597610372,-2.701
1775842597614386,-2.82289
1775842597618350,-2.96881
1775842597622381,-3.04034
1775842597626344,-3.18741
1775842597630339,-3.36881
1775842597634378,-3.37797
1775842597638401,-2.92361
1775842597642390,-2.55279
1775842597646436,-2.23119
1775842597650417,-1.83348
1775842597654414,-1.38827
1775842597658390,-0.353076
1775842597662374,-0.00228898
1775842597666408,0.241488
1775842597670388,0.394278
1775842597674435,0.520172
1775842597678432,0.386266
1775842597682355,0.175107
1775842597686354,-0.0915594
1775842597690445,-0.283834
1775842597694353,-0.380544
1775842597698358,-0.41774
1775842597702786,-0.348498
1775842597706359,-0.188269
1775842597710359,0.0692418
1775842597714368,0.334192
1775842597718597,0.747353
1775842597723051,0.803433
1775842597728403,0.690701
1775842597732359,0.525894
1775842597737580,0.240343
1775842597740341,-0.13505
1775842597744361,-0.947067
1775842597748504,-1.27153
1775842597752352,-1.53419
1775842597756344,-1.70758
1775842597760360,-1.83577
1775842597764329,-2.00744
1775842597768356,-2.04692
1775842597772335,-1.95479
1775842597776370,-1.84835
1775842597780362,-1.83577
1775842597784536,-1.81288
1775842597788344,-1.78999
1775842597792344,-1.75222
1775842597796350,-1.78026
1775842597800340,-1.76824
1775842597804618,-1.80143
1775842597808426,-1.6784
1775842597813087,-1.57883
1775842597816364,-1.41059
1775842597820335,-1.25608
1775842597824681,-1.0598
1775842597828332,-0.684979
1775842597832393,-0.497854
1775842597836389,-0.36681
1775842597840402,-0.221459
1775842597844417,-0.133906
1775842597848338,-0.193991
1775842597852445,-0.252933
1775842597856959,-0.262661
1775842597860783,-0.223176
1775842597865228,-0.19628
1775842597869640,0.0183119
